Core_Formula,Shell_Formula,Consensus_Quality,XGB_Quality,ET_Quality,Verification_Agreement_%,Core_Eg_nano_3nm_eV,Shell_Eg_bulk_eV,Total_Confinement_eV,Dielectric_Contrast_Ratio,Defect_Gradient_eV,Confinement_Asymmetry
Ba2InSbSe5,Ba2DyCl7,0.5844051938588679,0.6572944,0.47507132126273227,67.81550887765503,1.0234169977268193,5.4194,4.396,17.31921624773407,-1.439817410123842,-0.3463148316651501
Ba2Tl2O5,AlPO4,0.5843863083864034,0.63746375,0.5047701035799534,76.76594076796314,1.0156169977268188,5.6178,4.6022,18.451546239574878,-1.162423409199734,-0.0495849810959976
Ba2Mn3(SeO3)6,AlH10SO9F,0.5841125509890793,0.6334717,0.510073741712391,78.41835082295219,1.241516997726819,5.459199999999999,4.217700000000001,17.544680452886684,0.112870908489927,-0.1254475187898618
Ba4P3,Ba2CaP4(H3O8)2,0.5839164988697403,0.6295127,0.5155220966788217,80.0895783781333,1.001816997726819,5.4657,4.463900000000001,17.581490207109955,-1.557922520196163,0.1014583660028226
AgHgSI,BHS3O11,0.583853806093001,0.63673663,0.5045295383400312,76.83150582054358,1.621961699807579,5.696299999999999,4.074400000000001,15.281553275692572,-1.3576760963281238,-0.0454054584724131
Ba2MnTe3,Ba3B6O11F2,0.5838278460715662,0.62576085,0.5209282607372727,81.71560342365981,1.0806169977268187,5.252710526336427,4.1721,16.384847293223228,-1.746992989890281,-0.0125356535078258
Ba2InSbSe5,Ba3Tm(BO2)9,0.5837915605338988,0.626481,0.5197573617181622,81.37845691251324,1.0234169977268193,5.2676,4.2442,16.467591779378182,-1.7078275851345963,-0.1638942556901182
Ba(DyTe2)2,Ba3Si2(B3O8)2,0.583724717323361,0.63552296,0.5060272912789834,77.312313670104,1.041616997726819,5.4031,4.3615,17.227122381477397,-1.3730556518121708,0.1971569414192365
Ba2Mn3(SeO3)6,Ba2HoCl7,0.5835967780554232,0.64765245,0.48751319979725705,71.78574812466026,1.241516997726819,5.4559,4.2144,17.526026148831015,-1.0274180689532555,0.2952733485193621
Ba2InCuO4,Ba2Li(BO2)5,0.5834623119000246,0.64373136,0.4930586717435841,73.4915542377299,1.3662169977268188,4.951700000000001,3.5855,14.739986635745453,-0.807113588842594,-0.1781341514433133
Ba2Na2U(S2O)2,Ba2P2O7,0.5831377753056608,0.63971937,0.49826531321742196,75.13955042357101,1.5081917121269697,5.1483,3.6401,15.208272736853196,-0.8596866815024633,0.1118375868794813
Ag2PHO4,BPH4NO4F,0.5828137222648648,0.6419256,0.4941459307375024,73.98409482503057,1.5818709676048333,5.822624664282443,4.2407,16.85259146740696,-0.3167689587475211,0.1407079019973117
Ba2PuZnO6,Ba2Nd2Si4O13,0.5828022870859844,0.6314678,0.5098039441906765,78.67924557070378,0.9139169977268192,5.046200000000001,4.1323,15.250101667344447,-0.6488961380297633,-0.0330324516613023
Ba(TbTe2)2,Ba3Si2(B3O8)2,0.5827691697902325,0.6364469,0.5022525399493286,76.43024149174865,1.0413169977268188,5.4031,4.361800000000001,17.227122381477397,-1.3649536085978862,0.2067495070842313
Ba2InBiSe5,Ba2YC2(O2F)3,0.5826733059264477,0.6305226,0.5108993367794297,79.0396053895094,1.316416997726819,5.263999999999999,3.9476,16.447548766982095,-1.7249487198222562,0.1053804843449184
Ba3NbAs3O,B5H4NO8,0.5826725512094335,0.64511615,0.48900712265248986,72.47053623908278,1.323916997726819,5.7298,4.4059,19.100007640003057,-0.6577473631712976,-0.2620803922013663
Ba4Sb2O,Ba2CaP4(H3O8)2,0.5826697519735358,0.63054883,0.5108511128315979,79.02615604330117,0.8908169977268193,5.4657,4.5749,17.581490207109955,-0.965486512007387,0.0398041487245622
Ag2PHO4,Al2H16S3O20,0.582259477061966,0.6379981,0.4986514918082428,75.48116626453773,1.5818709676048333,5.6055,4.0236,15.770277059565966,-0.1596566223324993,0.1105477681678098
Ba4LaGe3SbSe13,AlPO4,0.5822441210045473,0.62914884,0.5118869815503695,79.44641928916627,1.4883785721190117,5.6178,4.1294,18.32831451275617,-1.6693773812701789,0.0373419867293068
Ba3Zr2S7,Ba(PO3)2,0.582019782617124,0.64377797,0.48938246209033326,72.74957710954364,1.082816997726819,5.4349,4.3521,17.40684437120676,-0.8315565361011887,0.2804852829668435
Ba2InSbSe5,Ba3B6H2O13,0.5817155869039142,0.6306272,0.5083481299957245,78.52822970050384,1.0234169977268193,5.0891,4.0657,15.483711135885049,-1.4518466963946763,0.138795287404383
AgHg2NO5,AlH3NCl3,0.5816151426814866,0.6312908,0.5071016218719067,78.18165864795318,0.807116997726819,5.1434,4.3363,15.781001777992866,-0.6072635770717568,0.0765860295643751
Ba2Na2U(S2O)2,Al(PO3)3,0.5815098469451321,0.635738,0.5001675796993704,76.12998191271252,1.5081917121269697,5.8176,4.3094,18.868908617826648,-0.4777292522017662,-0.1517612660695224
Ba2InSbSe5,Ba2YC2(O2F)3,0.5813072116630544,0.6210881,0.5216358829183553,82.5938359201709,1.0234169977268193,5.263999999999999,4.240600000000001,16.447548766982095,-1.764471947600034,-0.047870584351271
Ba(Ag3O2)2,AlHSO5,0.5811899962700539,0.636875,0.49766251511303905,75.45916992174713,1.5131445376540342,5.6943,4.1812000000000005,18.034071872126564,-1.4311986788778417,0.1487132880512771
Ba4Li(BiO4)3,Ba2HoCl7,0.5811680600457854,0.63399184,0.5019323640598523,76.74854127411812,0.8215169977268192,5.4559,4.6344,17.526026148831015,-0.6709533468333335,-0.0772052477127568
Ba3Zr2S7,Ba2ErCl7,0.5810067885563137,0.63949585,0.4932731224709158,74.18313341158591,1.082816997726819,4.9184,3.8356,14.561551678946907,-0.7159841736250012,-0.1838043591615393
Ba2InSbSe5,Ba3Tb(BO2)9,0.5806736902901387,0.62662745,0.5117430429927647,79.81599076616,1.0234169977268193,5.1728,4.1494,15.94269133886722,-1.7005210264786812,-0.2106810623222635
AuCl2,B5H12NO12,0.5806714884537849,0.63798463,0.49470171136120783,74.70033557984621,1.164716997726819,5.5022,4.3375,17.789162841996657,-1.1722689490277762,0.2589279538904899
Ba2InSbSe5,AcCl3,0.5806111587936392,0.6268848,0.5112006251649833,79.67038527747903,1.0234169977268193,5.0865,4.0631,15.469499303872531,-1.510046638582176,0.0935000369176244
Ba(DySe2)2,AlPO4,0.5805325109373926,0.6329691,0.5018776403395827,76.89706661687595,1.6309643547940598,5.6178,3.9869,14.71984402292912,-0.8872202683234103,0.079886628709022
Ba3(TaS4)2,Ba2Li(BO2)5,0.5800680669522877,0.63180816,0.5024578800739339,77.19224998480053,1.000616997726819,4.951700000000001,3.9511,14.739986635745453,-1.1896293941887566,-0.0578826149679836
AsS(IF3)2,B5H12NO12,0.5800353904684123,0.62899894,0.5065900137324474,78.44133273702346,1.426816997726819,5.5022,4.0754,17.789162841996657,-0.0417657351111049,0.0019629974971781
Ba3Zr2S7,Ba4Bi3F17,0.5797404957391051,0.62896854,0.5058983744624326,78.31108455728601,1.082816997726819,4.9991,3.9163,14.995201535508638,-1.3537558933333291,-0.0627377882184715
Ba2Zr6BCl17,Al2Pb3F12,0.579432098733568,0.65921557,0.45975684788620425,64.34966250972487,1.3409169977268192,5.2252,3.884300000000001,16.232185176768496,-0.9208298664008296,0.3423268027701259
Ba(SbSe2)2,Ba(PO3)2,0.5793591156421356,0.6205065,0.5176379568423463,81.92346053864364,1.2519169977268187,5.4349,4.183,17.40684437120676,-1.91521564877976,-0.1322017690652641
Ba2SnSe5,Ba3Tb(BO2)9,0.5793498310531,0.63247,0.49966950046142417,76.53990346209967,1.3426169977268192,5.1728,3.8302,15.94269133886722,-1.6193239198691614,0.1737246096809565
Al(TeCl2)2,B5H12NO12,0.5793293439720526,0.6280784,0.5062057135935761,78.51108273181194,1.5829600079347874,5.5022,3.9192,15.237615777801494,-0.4727999402777791,0.0555215350071443
AgHg2AsO4,AlH11SO10,0.5793242793606339,0.6317471,0.5006899787303353,76.85396438628403,0.9995169977268192,5.3941,4.3946000000000005,17.176424784435866,-0.5772142155117728,0.2260046420607108
Ba3Sb2Se7,Ba2CaP4(H3O8)2,0.5793125167614235,0.64395046,0.4823555387869509,71.30532494855173,1.1737615750124288,5.4657,4.2919,17.581490207109955,-1.1165086870390095,0.3074395955171369
AgAs3H2O9,Al2H16S3O20,0.5793107239511223,0.63381547,0.4975535939401912,75.91203824132609,1.091616997726819,5.6055,4.5139,18.38077615890793,-0.316780839791327,0.1069363521566716
AcFeO3,Al2Si(O2F)2,0.5792607151342147,0.6463617,0.4786091503681525,70.17655045382341,1.263816997726819,5.706199999999999,4.4424,18.962858081970115,-0.7580762831111101,-0.3108229785701422
Ba3Zr2S7,Ba3Al2B10H4O23,0.5791893899343885,0.63811773,0.49079686400852524,73.90044077554019,1.082816997726819,4.9577,3.8749,14.772212483504363,-0.6972779322123022,-0.2502000051614235
Ba3ThSe7,Ba2ErCl7,0.5791380210001138,0.6335238,0.49755926014951546,75.9585190783348,1.178416997726819,4.9184,3.74,14.561551678946907,-0.9271360121903368,-0.0205882352941176
Ba2SiTe4,AcCl3,0.5791373284555171,0.6293167,0.5038682450594242,77.85914039081526,1.3583169977268197,5.0865,3.7282,15.469499303872531,-1.637764141815475,-0.1555710530550936
Ba3TaAs3O,B5H4NO8,0.5790751804016143,0.6438226,0.48195397583199306,71.24320464130874,1.3373169977268191,5.7298,4.3925,19.100007640003057,-0.6331641966296311,-0.2919294251565168
Ba2SiTe4,Ba3B6O11F2,0.5787070574614057,0.6241481,0.5105454927316927,79.97651846623246,1.3583169977268197,5.252710526336427,3.8944,16.384847293223228,-1.904467565735929,-0.0592645850451931
Ba3NbAs3O,Ba3Al2B10H4O23,0.5786481590660568,0.62932914,0.5026266206284753,77.61352021367513,1.323916997726819,4.9577,3.6338,14.772212483504363,-1.3329336609623024,-0.0053387638284991
Ba3ThSe7,Ba2CaP4(H3O8)2,0.5785821623288047,0.6423447,0.4829382764007775,71.6682046592975,1.178416997726819,5.4657,4.2873,17.581490207109955,-0.623600716554866,0.3113614629253843
Ba2MnSe3,Ba2Ca(BO2)6,0.5783888626711249,0.631974,0.49801116899070136,76.28945605770738,1.322916997726819,5.0129,3.69,19.213913209575576,-1.3413360365539022,-0.0178319783197831
Ba(GdSe2)2,Ba2CaP4(H3O8)2,0.5780924304099297,0.64085877,0.483942862294966,72.09891900973841,1.481060739031996,5.4657,3.9847,17.581490207109955,-0.3076525542395334,0.2708610434913544
Ba2Na2U(S2O)2,Ba2CaP4(H3O8)2,0.5777841139703979,0.6353764,0.4913956495299909,74.44367827228866,1.5081917121269697,5.4657,3.9575,16.914718051502042,-0.1984276823410202,0.2325457991156032
Ba(GdSe2)2,Al(PO3)3,0.5776927711898114,0.6307367,0.49812680540830534,76.5055914054551,1.481060739031996,5.8176,4.3366,19.612714268903385,-0.5869541241002794,-0.1141447216713554
Ba3GaAs3,Al2H16S3O20,0.5776330661020438,0.63228315,0.49565787892583996,75.77439447969124,0.994416997726819,5.6055,4.6111,18.38077615890793,-0.7327546926524386,-0.2003209646288304
Ba3UAgS6,Ba3ZnB5PO14,0.5774581216852983,0.6378009,0.4869439659220776,73.17491020651212,0.8985169977268191,4.8405000000000005,3.942,15.63042719367385,-1.1137489291675688,-0.2749873160832064
Ba4Sb2O,Ba2HoCl7,0.5773614477177191,0.628983,0.4999290732194307,77.13658162602293,0.8908169977268193,5.4559,4.5651,17.526026148831015,-1.2707139746428573,-0.2358108256117062
Ba3Ta2Se9,Ba2YC2(O2F)3,0.5772816300847028,0.6292634,0.49930894386219343,76.97011489652574,1.5010593186159011,5.263999999999999,3.7629,16.005943047621138,-1.6186625436956852,0.1639958542613409
Ba3UAgS6,Ba2YC2(O2F)3,0.5771894521939578,0.63904995,0.48439869469101765,72.46847843405266,0.8985169977268191,5.263999999999999,4.3655,16.447548766982095,-1.291533968582253,-0.3155423204673004
Ba2Tl2O5,Ba2Li(BO2)5,0.5768891671344684,0.6263054,0.5027647562436874,78.11639174884523,1.0156169977268188,4.951700000000001,3.9361,14.739986635745453,-1.0676141158796302,0.0441807880897335
Ba3AlAs3,Ba2DyCl7,0.5768355748888778,0.61617,0.5178339088551521,82.65683558400036,1.1875169977268192,5.4194,4.2319,17.31921624773407,-1.827975358595236,-0.1739880431957277
Ba4Sb2O,Ba3Tb(BO2)9,0.5768351971652564,0.6174216,0.5159554927414797,82.0949033588498,0.8908169977268193,5.1728,4.282,15.94269133886722,-1.534758310664362,-0.1085474077533863
Ba2SnSe5,Ba3Tm(BO2)9,0.5767062216742586,0.62768215,0.5002423151691135,77.40277150763627,1.3426169977268192,5.2676,3.925,16.467591779378182,-1.6266304785250765,0.215031847133758
Ba2InBiSe5,AlPO4,0.5766886833909831,0.6185539,0.5138908484587277,81.51556079046767,1.316416997726819,5.6178,4.3014,18.451546239574878,-1.657046783175429,0.0221788254986747
Ba(GdSe2)2,Ba2Ca(BO2)6,0.5765577127046801,0.6322399,0.4930343899894303,75.25838950979295,1.481060739031996,5.0129,3.5319000000000003,19.213913209575576,-0.8597669850892884,0.0824768538180582
Ba3(TaS4)2,AlPO4,0.5765245665947415,0.6260342,0.5022600565949622,78.05995326980363,1.000616997726819,5.6178,4.6172,18.451546239574878,-1.2844386875088605,-0.136619596292125
Ba2MnTe3,Al2Pb3F12,0.5760975245586752,0.6161268,0.5160536030808388,82.32204434335371,1.0806169977268187,5.2252,4.1446000000000005,16.232185176768496,-1.7853043190212978,-0.0570380736379868
Ba2YCoO5,Ba3ZnB5PO14,0.5760760486227019,0.6350074,0.4876789897932965,73.7543101223946,1.0272169977268188,4.8405000000000005,3.8133,15.63042719367385,-0.2086271846726175,0.0806912647837831
Ba4P2O,Ba2P2O7,0.5760066577358043,0.6241517,0.5037890544938535,78.65798340778444,1.2965169977268192,5.1483,3.8518,15.807777426493834,-1.7153054348423,0.0993821070668259
AlCuGeSe4,Ba(ClO4)2,0.5759499109928068,0.62243336,0.5062247159938654,79.40764339226608,1.1459169977268189,5.4454,4.2995,14.536388917989578,-0.3676104448295463,-0.1940923363181765
Ba2YCoO5,Ba3B6O11F2,0.5754721761403498,0.6269603,0.4982399942124925,77.12046707162413,1.0272169977268188,5.252710526336427,4.2255,16.384847293223228,-0.3986903389898977,0.2239498284226719
Ba3ThSe7,Ba2Ca(BO2)6,0.5751173527355119,0.6300629,0.49269900503633524,75.5310765078845,1.178416997726819,5.0129,3.8345,19.213913209575576,-1.175715147404621,0.1426261572564872
Ba(ErSe2)2,Ba2Ca(BO2)6,0.5750436724243451,0.6352348,0.48475696171767735,73.12876394433121,1.6213687348322552,5.0129,3.3915,15.54435039988252,-0.877062689017857,-0.0604157452454666
AcFeO3,AlHO2,0.5749389427381145,0.62153935,0.5050383253587751,79.31771043105786,1.263816997726819,5.5638000000000005,4.3,16.915759558747073,0.1187138833125009,0.0231162790697674
Ba3Cr2O8,Ba2Ca(BO2)6,0.574730787788327,0.6277705,0.4951711846254651,76.3835820447521,1.4032169977268192,5.0129,3.6097,19.213913209575576,-0.484368005329669,0.039864808709865
Ba2Mn3(SeO3)6,B5H4NO8,0.574685149440443,0.6248266,0.4994728988639403,77.7010111226994,1.241516997726819,5.7298,4.4883,19.100007640003057,-0.3318333627495524,-0.0687788249448566
AgRh(SO4)2,BHS3O11,0.5746591587495654,0.6362245,0.482311074840985,72.47947481217865,1.4293169977268192,5.696299999999999,4.267,18.90549771873661,-0.3214074078559039,-0.2985235528474338
Ba2MnSe3,Ba3Al2B10H4O23,0.5745275705341726,0.63616,0.48207888734445686,72.44218060267109,1.322916997726819,4.9577,3.6348,14.772212483504363,-1.074050659926919,-0.2625178826895565
Ba2UMnO6,Ba3Si2(B3O8)2,0.5744707830699101,0.62340754,0.5010656138141488,78.24013349148449,1.2645169977268187,5.4031,4.1386,17.227122381477397,0.1085972390523632,0.0357608853235393
Ba2MnTe3,Ba3ZnB5PO14,0.5744546222335044,0.6287079,0.4930746971681574,75.8182751915894,1.0806169977268187,4.8405000000000005,3.7599,15.63042719367385,-1.5569298355730008,-0.1837548870980611
Ba3Ta2Se9,Al(PO3)3,0.5743094738150534,0.63032204,0.49029061094544746,75.00805864135022,1.5010593186159011,5.8176,4.3165,19.086125965926172,-1.2647413937781036,-0.2273832966523804
Ba2YCoO5,AlPO4,0.5742561343193088,0.620399,0.5050418086052024,79.50008761872427,1.0272169977268188,5.6178,4.5906,18.451546239574878,-0.3185102874404744,-0.0667450877880887
Ba3Zr6BeCl18,Ba2Ca(BO2)6,0.5740419021680492,0.6457013,0.4665527471489057,67.78639839872844,1.2822169977268187,5.0129,3.7307,19.213913209575576,-0.8270411207142851,-0.325113249524218
Ag2PHO4,Al(PO3)3,0.5740208146464618,0.63629377,0.4806113534897051,72.1225353390168,1.5818709676048333,5.8176,4.2357000000000005,16.827251212719496,-1.2677115481553365,0.2215218263805274
Ba2YCoO5,Ba2HoCl7,0.5736810275431836,0.6269088,0.4938393852403673,76.25347100577561,1.0272169977268188,5.4559,4.4287,17.526026148831015,-0.0584169669444443,-0.286472328222729
Ba3(SnAs2)2,Ba2CaP4(H3O8)2,0.57367906929386,0.61017305,0.5189381033513035,83.83951070850269,1.007916997726819,5.4657,4.4578,17.581490207109955,-1.7455994981978629,-0.0816546278433307
Ba3ThSe7,AlPO4,0.5736534814619184,0.6278466,0.49236377591469904,75.8111822940164,1.178416997726819,5.6178,4.4394,18.451546239574878,-1.1889214996863664,0.2339505338559264
Ba2ThS6,Ba2CaSi4(BO7)2,0.5736033819164025,0.6345081,0.4822463298949567,72.73138247849688,1.5637519865247549,4.8764,3.3127,17.144360699342634,-1.3288517339130457,-0.077006671295318
Ba4LaGe3SbSe13,Ba(PO3)2,0.5734604031522967,0.6265011,0.4938993679185454,76.32958549731038,1.4883785721190117,5.4349,3.9465,17.290589859932926,-1.5231642562503367,0.2443430888128721
Ba2MnSe3,Ba2ErCl7,0.5733438162027901,0.6314307,0.48621349732555574,74.01369945399497,1.322916997726819,4.9184,3.5955,14.561551678946907,-1.092756901339618,-0.1918231122236127
Ba2Mn(AsO4)2,AcCl3,0.5731591718176543,0.626684,0.4928718846985546,76.095498945523,1.498186441755564,5.0865,3.5883000000000003,15.12400350641984,-0.4831158334764578,0.0963966223559903
Ba3SrEr2(MoO6)2,Ba(PO3)2,0.5731163171157998,0.6256154,0.49436759134773467,76.56253255288013,1.2443169977268191,5.4349,4.1906,17.40684437120676,0.1062084555238116,-0.2368634563069727
Al2CuCl8,Ba2B2AsH3F18,0.5730192534371763,0.6173002,0.506597800116874,80.3002743958706,0.814816997726819,5.05,4.2352,15.270750404674889,-1.325932342169289,-0.1640064223649414
Ba2B4Se13,Ba2B11H7O22,0.573007099137935,0.6219791,0.49954904195227456,78.16727570841601,1.587415085264163,5.6652,4.0778,15.93231383808751,-1.6942084769516237,-0.2282603364559322
Ba4Li(BiO4)3,Ba2YC2(O2F)3,0.5728961619365001,0.6218395,0.49948106026346073,78.17600696110642,0.8215169977268192,5.263999999999999,4.4425,16.447548766982095,-0.9989486039761908,0.2082386043894204
Ba3(AlAs2)2,Ba(PO3)2,0.572851762824909,0.60763407,0.5206782759568496,84.58657443923494,1.311930106189244,5.4349,4.123,17.40684437120676,-2.030545607142856,-0.0457433907349017
Ba3Sb2Se7,Ba3Al2B10H4O23,0.5726710686471894,0.6221774,0.4984115385479815,77.91056527399604,1.1737615750124288,4.9577,3.7839,14.772212483504363,-1.4013377412617811,-0.0943206744364279
Ba2SmMoO6,AcCl3,0.5726417787471716,0.6239454,0.49568627963446177,77.0890488367049,1.1639169977268191,5.0865,3.9226,15.469499303872531,0.0773283938750002,-0.1727935552949573
Ba2Ni(PO4)2,Ba2Ca(BO2)6,0.5725752141300343,0.624217,0.4951125448503849,76.93182806632484,1.1930169977268188,5.0129,3.8199,19.213913209575576,-0.1960114136538449,-0.1161025157726642
Ba2Ni(PO4)2,Al2Pb3F12,0.5725160922247358,0.6330109,0.4817737851635087,72.86702311676112,1.1930169977268188,5.2252,4.0322,16.232185176768496,-0.3277091466160304,0.2769703883735926
Ba(ErSe2)2,Ba2HoCl7,0.5724731407407939,0.62320423,0.4963764602551908,77.34370162544994,1.6213687348322552,5.4559,3.8345,14.17882388680524,-0.6301757208035723,-0.1761637762420133
Ba2V3HO9,Ba2Ca(BO2)6,0.5723441353291866,0.61685216,0.5055820472167425,80.17342737539772,0.9943169977268193,5.0129,4.0186,19.213913209575576,-0.3967377596309509,-0.0357338376549047
Ba3(TaS4)2,Ba2Ca(BO2)6,0.5723203465275197,0.6263768,0.4912356398831381,75.81609472943435,1.000616997726819,5.0129,4.0123,19.213913209575576,-1.271232335227115,-0.2797647234753134
Ba2YCoO5,Ba2DyCl7,0.5722635914970602,0.6278363,0.4889044737043891,75.11834112208385,1.0272169977268188,5.4194,4.3922,17.31921624773407,-0.0617576866111098,-0.2971631528618915
AlCuGeSe4,Ba2CaP4(H3O8)2,0.572229389969972,0.60988617,0.5157441760710557,83.27301787154082,1.1459169977268189,5.4657,4.319800000000001,17.581490207109955,-1.8187630492395308,-0.0176860039816658
Ba2Zr6BCl17,AcCl3,0.5721149818425701,0.6431114,0.4656203280700561,67.98304333655942,1.3409169977268192,5.0865,3.7456,15.469499303872531,-0.6158151133493588,0.3109248184536523
Ba2SnSe5,Ba3Al2B10H4O23,0.5721040047150406,0.6257273,0.49166902327079404,76.0052417736311,1.3426169977268192,4.9577,3.6151,14.772212483504363,-1.3348811754349583,-0.1007164393792703
Ba3NaRuO6,Ba2YC2(O2F)3,0.5720718847393343,0.6184554,0.5024965968428426,79.31065514802222,0.7866169977268193,5.263999999999999,4.4774,16.447548766982095,-0.7496546354265559,0.1325322731942645
Ba(FeBr4)2,Ba2B2AsH3F18,0.5719370098684793,0.61515504,0.507109947943331,80.74517260754361,1.181116997726819,5.05,3.8689,15.270750404674889,-1.6334808768283804,-0.1486469022202693
