Formula,MP_ID,Eg_bulk_eV,CBM_bulk_eV,VBM_bulk_eV,Formation_Energy_eV,Dielectric_Static,Eg_nano_3nm_eV
Ba4Hf3O10,mp-2755143,4.157900000000001,6.0875,1.9296,-3.5843777313235337,10.0,4.333306167660471
Ba4InAgS6,mp-1195568,1.6864,4.2268,2.5404,-1.8003721956944432,10.0,1.86180616766047
Ba4InSbO8,mp-1228129,2.3872505247913622,5.23197401665967,2.844723491868308,-2.6798840233333325,21.577927923333338,2.6086540732783496
Ba4LaGe3SbSe13,mp-683936,1.2329999999999997,3.6451,2.4121,-1.4577948217258518,10.0,1.4084061676604698
Ba4Li(BiO4)3,mp-1214461,0.5661,3.0865,2.5204,-2.196125535666667,10.0,0.7415061676604703
Ba4Li(SbO4)3,mp-7971,1.4543999999999997,4.8274,3.373,-2.5572890126666663,29.016487063333283,1.6859882017705323
Ba4LiCu(CO5)2,mp-15472,0.9264999999999999,3.0556,2.1291,-2.4817517396296305,19.985980899999998,1.1447390462685219
Ba4LiMo2N7,mp-6011,1.7645,4.3182,2.5537,-0.9844584793452366,10.0,1.93990616766047
Ba4LiNb3O12,mp-18274,2.5797999999999996,4.4665,1.8867,-3.2066301164166666,93.51429459329789,2.831764914204547
Ba4LiTa3O12,mp-16792,3.1132999999999997,5.1563,2.043,-3.367030845016667,10.0,3.28870616766047
Ba4LiW2N7,mp-6665,1.9722999999999997,4.3385,2.3662,-1.0541952811309525,10.0,2.14770616766047
Ba4Mg(SiN3)2,mp-1019517,1.5934999999999997,5.2921,3.6986,-1.081160289615384,10.0,1.7689061676604698
Ba4MgTa10O30,mp-1228584,2.4684200642799823,4.278833470022834,1.8104134057428514,-3.4188381039629627,10.0,2.6438262319404524
Ba4MnGa2(S3F2)2,mp-1197784,2.9405,4.8639,1.9234,-2.4956137119371196,10.0,3.1159061676604702
Ba4Na(BN2)3,mp-9705,2.0443,4.2261,2.1818,-1.1237728063485224,19.076975389999944,2.2604952221132764
Ba4Na(BO3)3,mp-6575,3.9839,5.6112,1.6273,-3.0509842580958426,10.0,4.15930616766047
Ba4Na(SbO4)3,mp-6273,1.5307,4.8445,3.3138,-2.5395449675689648,28.167693896666197,1.7613979399499367
Ba4Na2W2O11,mp-1228581,3.6266,5.0615,1.4349,-2.7136465809346633,10.0,3.80200616766047
Ba4NaCu(CO5)2,mp-6841,1.032,3.1352,2.1032,-2.459740442854406,13.577737086666668,1.2299949607473903
Ba4Nb2(OF4)3,mp-558153,3.3527,2.1972,-1.1555,-3.7989155065079365,10.0,3.52810616766047
Ba4Nb2O9,mp-1193166,4.0298,4.8974,0.8676,-3.2234481980000074,10.0,4.20520616766047
Ba4Nb2WO12,mp-1228131,2.7361644693840868,4.634463631364544,1.8982991619804572,-3.1034034157894737,73.69325926333333,2.9856637271177138
Ba4NbFeO8,mp-1022809,2.6971,4.3713,1.6742,-2.904453096607143,10.0,2.87250616766047
Ba4Nd4Zn3PtO15,mp-9837,2.4838,5.0332,2.5494,-2.810163555740741,10.0,2.65920616766047
Ba4P2O,mp-28164,1.0411000000000001,3.3264,2.2853,-1.5078049841836731,10.0,1.2165061676604703
Ba4P3,mp-28823,0.7464,3.4006,2.6542,-1.003928899668367,10.0,0.9218061676604702
Ba4P3HF24,mp-1203328,6.0339,4.6475,-1.3864,-3.37015442734933,10.0,6.20930616766047
Ba4PdO6,mp-782050,1.273016150643846,3.6457044013924524,2.3726882507486065,-2.4218371899999998,20.17151893666667,1.491649727687469
Ba4PtO6,mp-8727,1.8103999999999996,4.6804,2.87,-2.467705925000003,19.36462406333334,2.0272627290528202
Ba4Re2NiO12,mp-1228183,1.8907000000000003,4.0106,2.1199,-2.6055031465789473,10.0,2.0661061676604704
Ba4Sb2O,mp-9774,0.6354000000000002,3.4805,2.8451,-1.5963649078571431,10.0,0.8108061676604704
Ba4Sb2O9,mp-801028,3.5922999999999994,5.6347,2.0424,-2.6492869596666657,10.0,3.7677061676604695
