Formula,MP_ID,Eg_bulk_eV,CBM_bulk_eV,VBM_bulk_eV,Formation_Energy_eV,Dielectric_Static,Dielectric_Source,Eg_nano_3nm_eV
Ba3Ge2(B3O8)2,mp-1194165,4.1759,5.973,1.7971,-2.892586929814815,13.9028,Penn_Model_Calculated,4.375371176218583
Ba3GeO5,mp-778602,2.9101999999999997,4.9727,2.0625,-2.85352409027778,20.31189521,MP_DFPT_API,3.12912728564045
Ba3GeS5,mp-1200759,2.0633016194329183,4.568981484991699,2.505679865558781,-1.8619991880555569,53.8515,Penn_Model_Calculated,2.3085147346645765
Ba3Hf2O7,mp-754128,3.5641,5.622,2.0579,-3.6430178729166687,31.699531783333327,MP_DFPT_API,3.798188790276697
Ba3HfTa4O15,mp-1228378,2.4646999999999997,4.4478,1.9831,-3.5270832964927528,38.0386,Penn_Model_Calculated,2.703295504842165
Ba3Ho(BO3)3,mp-14384,3.8238000000000003,5.6938,1.87,-3.3052863298437494,16.3884,Penn_Model_Calculated,4.032623174297298
Ba3Ho2(PS4)4,mp-559171,2.3798999999999997,4.8302,2.4503,-1.488485160542856,40.7251,Penn_Model_Calculated,2.619982166567205
Ba3Ho2MoO9,mp-1228250,2.1402,4.1908,2.0506,-3.2112792446666663,50.1217,Penn_Model_Calculated,2.384228509181345
Ba3In(BO3)3,mp-866313,3.4971999999999994,5.4289,1.9317,-2.9718850771354175,19.3968,Penn_Model_Calculated,3.7141361642118595
Ba3In2(HO)12,mp-740719,3.2603,2.9452,-0.3151,-1.8209165031321837,22.1674,Penn_Model_Calculated,3.4827600028490786
Ba3In2(PO4)4,mp-1200796,3.7254,5.6078,1.8824,-2.92877177267619,17.212,Penn_Model_Calculated,3.9367261719621935
Ba3In2F12,mp-28274,4.519,4.0797,-0.4393,-3.5691101193137253,12.0179,Penn_Model_Calculated,4.708800219211331
Ba3In2MoO9,mp-1228643,1.8273043989332094,5.505302689163161,3.6779982902299513,-2.520288537888889,68.3846,Penn_Model_Calculated,2.0759006087923786
Ba3In2O6,mp-20352,0.8525,3.7269,2.8744,-2.5018973948484855,150.0,Penn_Model_Calculated,1.107916997726819
Ba3In2WO9,mp-1228476,2.6734,6.2126,3.5392,-2.609218550555555,32.4814,Penn_Model_Calculated,2.908139755775084
Ba3InAs3,mp-620346,0.5167000000000002,3.2818,2.7651,-0.9727541548809506,150.0,Penn_Model_Calculated,0.7721169977268193
Ba3Ir(CN)3,mp-1106080,0.6643000000000003,3.8734,3.2091,-0.7220327209999994,14.43089948666667,MP_DFPT_API,0.8660276592276492
Ba3La2C5O15F2,mp-581361,3.9044,6.2634,2.359,-2.888649400555556,15.7596,Penn_Model_Calculated,4.1111360765629446
Ba3Lu(BO3)3,mp-14386,3.8583,5.7641,1.9058,-3.3210013442187503,16.1144,Penn_Model_Calculated,4.066233744106582
Ba3Lu2MoO9,mp-1228133,1.8999899082458729,4.181139003728662,2.281149095482789,-3.2596153918888886,63.3275,Penn_Model_Calculated,2.1475850517016117
Ba3Lu4O9,mp-542832,3.1749,4.8837,1.7088,-3.648600351354167,23.3215,Penn_Model_Calculated,3.399273748436434
Ba3MgNb2O9,mp-6474,2.6479999999999997,4.9487,2.3007,-3.2660475760000005,33.0883,Penn_Model_Calculated,2.883223838898843
Ba3MgSb2O9,mp-16978,2.6494,5.9786,3.3292,-2.6975314176666676,33.0544,Penn_Model_Calculated,2.8845972678948555
Ba3MgTa2O9,mp-6325,3.2733,5.7055,2.4322,-3.413043947644446,32.06092207775539,MP_DFPT_API,3.507693621625771
Ba3MgTaNbO9,mp-1228058,2.8443,5.2126,2.3683,-3.33970034848889,38.01858346178101,MP_DFPT_API,3.0828836394932533
Ba3Mn2O8,mp-19188,1.6908999999999998,3.2272,1.5363,-2.427450099297083,79.6949,Penn_Model_Calculated,1.9412752972551293
Ba3MnNb2O9,mp-20921,1.7737999999999996,4.7105,2.9367,-3.127465983862069,72.5111,Penn_Model_Calculated,2.023109606474279
Ba3MnSb2O9,mp-17341,1.5103,5.5468,4.0365,-2.561670194528736,99.6407,Penn_Model_Calculated,1.7628285557013643
Ba3Mo2(P2O9)2,mp-554339,2.384,3.8596,1.4756,-2.850849555502646,40.5886,Penn_Model_Calculated,2.624011375506503
Ba3MoN4,mp-8863,1.8505000000000003,3.991,2.1405,-1.0218571618750012,15.333421353333334,MP_DFPT_API,2.0557241892417837
Ba3Na2Cr4F20,mp-558077,3.8051000000000004,2.7671,-1.038,-3.4433199557847796,16.54,Penn_Model_Calculated,4.014402619679424
Ba3NaBiO6,mp-556316,1.7096000000000002,3.5363,1.8267,-2.4359613510344826,16.537980246666674,MP_DFPT_API,1.9188962898448692
Ba3NaGd3(Si3O10)2,mp-1194728,3.3773,4.6434,1.2661,-3.479348232314525,20.7262,Penn_Model_Calculated,3.5970709346905547
Ba3NaNbO6,mp-8960,3.0767999999999995,4.5923,1.5155,-2.9767851755799373,24.7675,Penn_Model_Calculated,3.30331980735267
Ba3NaNd3(Si3O10)2,mp-559502,4.5793,5.8076,1.2283,-3.4686795270872506,11.7296,Penn_Model_Calculated,4.767346965149859
Ba3NaRuO6,mp-9745,0.5312000000000001,3.2349,2.7037,-2.445419504216302,150.0,Penn_Model_Calculated,0.7866169977268193
Ba3NaSbO6,mp-1190024,2.8068,5.1059,2.2991,-2.6488614005799374,14.975979956666668,MP_DFPT_API,3.010689800013155
Ba3NaSm3(Si3O10)2,mp-1195058,4.63,5.8597,1.2297,-3.4812814080721006,11.4959,Penn_Model_Calculated,4.816561219277903
Ba3NaTaO6,mp-8961,3.4044,5.0081,1.6037,-3.078000449882968,21.112077163333343,MP_DFPT_API,3.6249269149018923
Ba3NaY3(Si3O10)2,mp-1019523,4.7067,5.9977,1.291,-3.4893001130721015,11.1566,Penn_Model_Calculated,4.890993334326844
Ba3Nb2CdO9,mp-1214502,2.834881573178878,4.744653343970015,1.909771770791137,-3.0194090243333345,184.89662427666667,MP_DFPT_API,3.091377207563116
Ba3Nb2NiO9,mp-1214516,2.681378449468352,5.081430611671461,2.4000521622031092,-3.0124244558333344,43.26360044330564,MP_DFPT_API,2.9226957225845154
Ba3Nb2O8,mp-542201,4.499700000000001,4.8318,0.3321,-3.2599856230769246,12.1126,Penn_Model_Calculated,4.690057913268778
Ba3Nb2ZnO9,mp-7249,2.7269,4.7979,2.071,-3.0713094083333337,31.2583,Penn_Model_Calculated,2.9606070565032323
Ba3Nb6(Si2O13)2,mp-6101,2.281,3.2256,0.9446,-3.2434773441025673,44.2446,Penn_Model_Calculated,2.5227566102154477
Ba3NbAs3O,mp-18177,1.0685,2.9596,1.8911,-1.5137468131249996,150.0,Penn_Model_Calculated,1.323916997726819
Ba3NbGa3(SiO7)2,mp-12881,3.3008,4.4614,1.1606,-3.0256109040217387,13.611193656656821,MP_DFPT_API,3.4989501529174243
Ba3P14,mp-1195,1.8931025142082154,5.0665022052780655,3.17339969106985,-0.5060804673529404,63.7819,Penn_Model_Calculated,2.1407940984021945
Ba3PuO6,mp-1205571,1.2919999999999998,5.3469,4.0549,-2.996677969874999,135.7899,Penn_Model_Calculated,1.546818929946938
Ba3Rh(CN)3,mp-1105268,0.6265999999999998,3.7681,3.1415,-0.6853477005000002,14.868270239999996,MP_DFPT_API,0.8300751218304376
Ba3Sb2S7,mp-1195624,1.9628999999999999,4.366,2.4031,-1.516091671041666,59.3964,Penn_Model_Calculated,2.2095992143943524
Ba3Sb2Se7,mp-1194583,0.9183445772856098,3.053272833836023,2.1349282565504133,-1.4453427328255206,150.0,Penn_Model_Calculated,1.1737615750124288
Ba3SbI3,mp-1214632,1.6541,3.3651,1.711,-1.7522843971428566,83.2354,Penn_Model_Calculated,1.9049328466624473
Ba3SbN,mp-12814,0.6988000000000003,3.8149,3.1161,-0.8872129459999997,42.35459155000574,MP_DFPT_API,0.9396920107272289
Ba3Sc(BO3)3,mp-14972,3.4741999999999997,5.6427,2.1685,-3.2823068269270834,19.6412,Penn_Model_Calculated,3.691686103940677
Ba3ScCO3F7,mp-560519,4.9154,4.8688,-0.0466,-3.715492950666667,10.3125,Penn_Model_Calculated,5.093403921883404
Ba3Si2(B3O8)2,mp-1019526,5.4031,7.3214,1.9183,-3.1519017657407407,8.7072,Penn_Model_Calculated,5.565778031203231
Ba3SiS5,mp-27805,2.8127,5.4094,2.5967,-2.0042695636111088,29.4404,Penn_Model_Calculated,3.0447136043614655
Ba3SmInS6,mp-1191360,2.2597,4.8616,2.6019,-2.0501820451515145,45.0637,Penn_Model_Calculated,2.5018087878767443
Ba3Sn2O7,mp-770846,1.6702999999999997,4.9971,3.3268,-2.668888976666666,81.648,Penn_Model_Calculated,1.9209326094672035
Ba3Sn2O7,mp-2205007,2.4833,5.6883,3.205,-2.518166966770837,37.4858,Penn_Model_Calculated,2.7215631601665176
Ba3Sn2S7,mp-556291,2.1916999999999995,4.4091,2.2174,-1.5835979706249983,47.8404,Penn_Model_Calculated,2.434912915589357
Ba3Sr2Re3ClO15,mp-1214717,2.5002000000000004,3.5121,1.0119,-2.7683983678125,36.9942,Penn_Model_Calculated,2.738159265239967
Ba3Sr9Al4(O4F)4,mp-1228149,4.292520296624943,6.855924121764118,2.5634038251391744,-3.420721226388889,13.2112,Penn_Model_Calculated,4.488763555231168
Ba3SrEr2(MoO6)2,mp-1228234,0.9889000000000001,4.5015,3.5126,-3.0871675334999997,150.0,Penn_Model_Calculated,1.2443169977268191
Ba3SrMg2(TeO6)2,mp-1228054,2.9505999999999997,6.2261,3.2755,-2.6759663396666653,26.8441,Penn_Model_Calculated,3.1797973341706123
Ba3SrNb2O9,mp-540949,3.4290000000000003,4.7716,1.3426,-3.2635678793333343,20.1358,Penn_Model_Calculated,3.647558188903365
Ba3SrSb2O9,mp-555078,3.1456,5.4707,2.3251,-2.7240190936666675,23.7392,Penn_Model_Calculated,3.3706205244648686
Ba3SrTa2O9,mp-540950,4.029299999999999,5.4102,1.3809,-3.4044608436444452,14.8587,Penn_Model_Calculated,4.23273798596341
Ba3Ta2CdO9,mp-554669,3.4868,5.5087,2.0219,-3.166950008644446,59.983505503333326,MP_DFPT_API,3.733640479918292
Ba3Ta2CoO9,mp-1214485,2.2305889204572553,4.925871413681159,2.695282493223904,-3.1641122439777805,32.95716326844527,MP_DFPT_API,2.465709670415561
Ba3Ta2MnO9,mp-1214505,2.349368805830387,5.379552997622855,3.030184191792468,-3.2734627158398477,41.226637379590066,MP_DFPT_API,2.5897070521452514
Ba3Ta2NiO9,mp-32310,3.3695999999999997,5.8823,2.5127,-3.1572395726444444,29.729291184512164,MP_DFPT_API,3.601896559788377
Ba3Ta2Se9,mp-1195068,1.2458,3.5804,2.3346,-1.5764115959471725,145.9726,Penn_Model_Calculated,1.5010593186159011
Ba3Ta2ZnO9,mp-1214475,3.3501410515625754,5.5574887562045845,2.207347704642009,-3.216124539311112,41.942117829999994,MP_DFPT_API,3.590834014468228
Ba3Ta4Ti4O21,mp-1228489,2.1932,4.1691,1.9759,-3.491660836802084,47.7763,Penn_Model_Calculated,2.4363888740255377
Ba3Ta4TiO15,mp-1228225,2.3532944324425347,4.44175812018522,2.0884636877426854,-3.4604720785942034,41.6284,Penn_Model_Calculated,2.593833363287098
Ba3Ta6(Si2O13)2,mp-6169,3.0288000000000004,4.2313,1.2025,-3.4314123154871803,25.5268,Penn_Model_Calculated,3.256349355951412
Ba3Ta6Fe2O21,mp-1228561,2.2005999999999997,3.933,1.7324,-3.1754527135625015,47.4623,Penn_Model_Calculated,2.443670165925437
Ba3TaAs3O,mp-18090,1.0819,3.0301,1.9482,-1.538329979666666,150.0,Penn_Model_Calculated,1.3373169977268191
Ba3TaFe3(SiO7)2,mp-1190340,2.5099,3.8886,1.3787,-2.862215714666666,36.7166,Penn_Model_Calculated,2.747684064731276
Ba3Tb(BO2)9,mp-1214548,5.1728,5.5934,0.4206,-3.1311232185215054,9.4087,Penn_Model_Calculated,5.342818630766247
Ba3Tb2(PS4)4,mp-554264,2.3711,4.807,2.4359,-1.49501083377619,41.0205,Penn_Model_Calculated,2.611333752667788
Ba3Tb2WO9,mp-1228418,2.3808,4.8305,2.4497,-3.2597099612222213,40.6951,Penn_Model_Calculated,2.6208666488092076
Ba3Te2O9,mp-17009,2.3815999999999997,5.1323,2.7507,-2.3881671898809542,40.6684,Penn_Model_Calculated,2.6216528187495256
Ba3Te4O11,mp-28102,3.2308999999999997,5.3015,2.0706,-2.2355064967592586,22.5544,Penn_Model_Calculated,3.45402355785223
Ba3ThSe7,mp-1095255,0.923,3.0479,2.1249,-1.9382507033096636,150.0,Penn_Model_Calculated,1.178416997726819
Ba3Tm(BO2)9,mp-1214609,5.2676,5.7301,0.4625,-3.13842977717742,9.1088,Penn_Model_Calculated,5.434618793627141
Ba3Tm(BO3)3,mp-14385,3.8436000000000003,5.7362,1.8926,-3.315729301302055,16.2302,Penn_Model_Calculated,4.051913305950248
Ba3Tm4O9,mp-14322,3.2767,4.8462,1.5695,-3.6254550540625017,21.956,Penn_Model_Calculated,3.4987876548689747
Ba3Tm4O9,mp-2017426,3.7874000000000008,5.1694,1.382,-3.544652072734376,16.6856,Penn_Model_Calculated,3.9971548878673464
Ba3UAgS6,mp-1190457,0.6431,4.2763,3.6332,-1.9035401710606046,150.0,Penn_Model_Calculated,0.8985169977268191
Ba3UFe2O9,mp-1228523,0.7951999999999995,5.3386,4.5434,-2.8880441909999983,150.0,Penn_Model_Calculated,1.0506169977268185
Ba3UIn2O9,mp-1228397,1.5562,5.2522,3.696,-2.9705912688888882,93.9077,Penn_Model_Calculated,1.8082033179088925
Ba3V2O8,mp-19365,3.7465,4.4322,0.6857,-3.018909883076909,17.0299,Penn_Model_Calculated,3.9572935997410688
Ba3V4(PO4)6,mp-1228744,2.0378999999999996,4.3164,2.2785,-2.928511188455598,55.1772,Penn_Model_Calculated,2.2834955873600946
Ba3V4O13,mp-505392,2.9455999999999998,2.4955,-0.4501,-2.8231374335,26.9319,Penn_Model_Calculated,3.1749014437457235
Ba3V4PbO14,mp-561403,3.0209,3.4094,0.3885,-2.7342561477272724,25.6553,Penn_Model_Calculated,3.248617562017486
Ba3WN4,mp-14743,1.9649999999999999,3.9562,1.9912,-1.0845059726562507,14.977095116666668,MP_DFPT_API,2.168894062139744
Ba3WO6,mp-1228775,3.1513999999999998,4.7123,1.5609,-2.8651739709999995,23.6556,Penn_Model_Calculated,3.376292904614965
Ba3Y(BO3)3,mp-6310,3.8152999999999997,5.7025,1.8872,-3.292742405572916,16.457,Penn_Model_Calculated,4.0243412206820945
Ba3Y2(B2O5)3,mp-1019527,4.525,5.1283,0.6033,-3.2901023631730766,11.9887,Penn_Model_Calculated,4.71462648146963
Ba3Y2MoO9,mp-1228052,1.569,4.1415,2.5725,-3.159680050000001,92.398,Penn_Model_Calculated,1.8208541625437122
Ba3Y2WO9,mp-1228087,2.4074999999999998,5.0695,2.662,-3.2466517549999994,39.8195,Penn_Model_Calculated,2.647103436779248
Ba3Zn3Te(PO7)2,mp-1190416,2.8908,4.5808,1.69,-2.6296831402587992,27.9244,Penn_Model_Calculated,3.1212327799130906
Ba3Zn5In2O11,mp-560544,1.6191,3.8908,2.2717,-2.1828185068253965,86.8292,Penn_Model_Calculated,1.8703591237924124
Ba3Zn6Si4TeO20,mp-543034,2.6456000000000004,4.6694,2.0238,-2.6270777434313732,33.1465,Penn_Model_Calculated,2.8808693296231884
Ba3ZnB5PO14,mp-1019525,4.8405000000000005,5.9096,1.0691,-3.0172891002281736,9.59666669,MP_DFPT_API,5.01230323887031
Ba3ZnSb2O9,mp-1214487,1.9684999999999997,5.0535,3.085,-2.491926767000001,59.0646,Penn_Model_Calculated,2.2151181367745547
Ba3Zr2O7,mp-755895,3.0246000000000004,4.8752,1.8506,-3.5195134820833345,47.090075230000004,MP_DFPT_API,3.267527395220048
Ba3Zr2S7,mp-8570,0.8273999999999999,3.3141,2.4867,-2.149402541875,150.0,Penn_Model_Calculated,1.082816997726819
Ba3Zr6BeCl18,mp-569563,1.0267999999999997,3.9797,2.9529,-2.28692473,150.0,Penn_Model_Calculated,1.2822169977268187
Ba4(PtO3)3,mp-757840,1.5953000000000004,4.9073,3.312,-2.075194557812495,89.4093,Penn_Model_Calculated,1.8468440287744836
Ba4AgAuO6,mp-556896,1.8623000000000003,3.8692,2.0069,-2.1967615268055556,65.8759,Penn_Model_Calculated,2.1104188170680955
Ba4Al2O7,mp-560978,3.5745,5.4539,1.8794,-3.1865793357692302,18.6097,Penn_Model_Calculated,3.7895668924220334
Ba4As2O,mp-8300,0.6642000000000001,2.9257,2.2615,-1.5774581914285675,100.90852878708775,MP_DFPT_API,0.9168366512882208
Ba4Bi2O,mp-1228030,0.5712999999999999,3.3094,2.7381,-1.5185464621428575,30.073732243333325,MP_DFPT_API,0.8039268190696925
Ba4Bi3F17,mp-38357,4.9991,5.3537,0.3546,-3.503158435208329,10.0032,Penn_Model_Calculated,5.174533591169542
Ba4CaV4Cu2F28,mp-1355181,0.9638,1.0064,0.0426,-3.352662564358974,150.0,Penn_Model_Calculated,1.219216997726819
Ba4CeMn3O12,mp-561553,1.9704000000000002,4.5705,2.6001,-2.776246725689655,58.9527,Penn_Model_Calculated,2.216990587439662
Ba4Co(ReO6)2,mp-1106249,1.536,4.0031,2.4671,-2.6279541386842116,96.3674,Penn_Model_Calculated,1.7882363215967048
Ba4Ga2O7,mp-30198,3.2427,4.3754,1.1327,-2.7633117656410255,22.3978,Penn_Model_Calculated,3.4655578116195986
Ba4GeAs4,mp-14002,0.8233999999999999,3.0343,2.2109,-0.9700582608333339,150.0,Penn_Model_Calculated,1.078816997726819
Ba4GeP4,mp-14215,1.0143999999999997,3.7453,2.7309,-0.9172534112301578,150.0,Penn_Model_Calculated,1.2698169977268188
Ba4Hf3O10,mp-2755143,4.157900000000001,6.0875,1.9296,-3.5843777313235337,14.0147,Penn_Model_Calculated,4.357863505883961
Ba4InAgS6,mp-1195568,1.6864,4.2268,2.5404,-1.8003721956944432,80.1155,Penn_Model_Calculated,1.936831769387937
Ba4InSbO8,mp-1228129,2.3872505247913622,5.23197401665967,2.844723491868308,-2.6798840233333325,21.577927923333338,MP_DFPT_API,2.6086540732783496
Ba4LaGe3SbSe13,mp-683936,1.2329999999999997,3.6451,2.4121,-1.4577948217258518,148.9982,Penn_Model_Calculated,1.4883785721190115
Ba4Li(BiO4)3,mp-1214461,0.5661,3.0865,2.5204,-2.196125535666667,150.0,Penn_Model_Calculated,0.8215169977268192
Ba4Li(SbO4)3,mp-7971,1.4543999999999997,4.8274,3.373,-2.5572890126666663,29.016487063333283,MP_DFPT_API,1.6859882017705323
Ba4LiCu(CO5)2,mp-15472,0.9264999999999999,3.0556,2.1291,-2.4817517396296305,19.985980899999998,MP_DFPT_API,1.1447390462685219
Ba4LiMo2N7,mp-6011,1.7645,4.3182,2.5537,-0.9844584793452366,73.2669,Penn_Model_Calculated,2.013931563430564
Ba4LiNb3O12,mp-18274,2.5797999999999996,4.4665,1.8867,-3.2066301164166666,93.51429459329789,MP_DFPT_API,2.831764914204547
Ba4LiTa3O12,mp-16792,3.1132999999999997,5.1563,2.043,-3.367030845016667,24.2135,Penn_Model_Calculated,3.339027886056113
Ba4LiW2N7,mp-6665,1.9722999999999997,4.3385,2.3662,-1.0541952811309525,58.8411,Penn_Model_Calculated,2.2188630076016764
Ba4Mg(SiN3)2,mp-1019517,1.5934999999999997,5.2921,3.6986,-1.081160289615384,89.6091,Penn_Model_Calculated,1.8450654070501593
Ba4MgTa10O30,mp-1228584,2.4684200642799823,4.278833470022834,1.8104134057428514,-3.4188381039629627,37.927,Penn_Model_Calculated,2.7069492554347288
Ba4MnGa2(S3F2)2,mp-1197784,2.9405,4.8639,1.9234,-2.4956137119371196,27.022,Penn_Model_Calculated,3.16990757720201
Ba4Na(BN2)3,mp-9705,2.0443,4.2261,2.1818,-1.1237728063485224,19.076975389999944,MP_DFPT_API,2.2604952221132764
Ba4Na(BO3)3,mp-6575,3.9839,5.6112,1.6273,-3.0509842580958426,15.1764,Penn_Model_Calculated,4.188545743163656
Ba4Na(SbO4)3,mp-6273,1.5307,4.8445,3.3138,-2.5395449675689648,28.167693896666197,MP_DFPT_API,1.7613979399499367
Ba4Na2W2O11,mp-1228581,3.6266,5.0615,1.4349,-2.7136465809346633,18.1074,Penn_Model_Calculated,3.8403890429143077
Ba4NaCu(CO5)2,mp-6841,1.032,3.1352,2.1032,-2.459740442854406,13.577737086666668,MP_DFPT_API,1.2299949607473903
Ba4Nb2(OF4)3,mp-558153,3.3527,2.1972,-1.1555,-3.7989155065079365,21.0167,Penn_Model_Calculated,3.573042642239119
Ba4Nb2O9,mp-1193166,4.0298,4.8974,0.8676,-3.2234481980000074,14.8553,Penn_Model_Calculated,4.233224781259259
Ba4Nb2WO12,mp-1228131,2.7361644693840868,4.634463631364544,1.8982991619804572,-3.1034034157894737,73.69325926333333,MP_DFPT_API,2.9856637271177138
Ba4NbFeO8,mp-1022809,2.6971,4.3713,1.6742,-2.904453096607143,31.9306,Penn_Model_Calculated,2.931384490934329
Ba4Nd4Zn3PtO15,mp-9837,2.4838,5.0332,2.5494,-2.810163555740741,37.4711,Penn_Model_Calculated,2.7220541886448997
Ba4P2O,mp-28164,1.0411000000000001,3.3264,2.2853,-1.5078049841836731,150.0,Penn_Model_Calculated,1.2965169977268192
Ba4P3,mp-28823,0.7464,3.4006,2.6542,-1.003928899668367,150.0,Penn_Model_Calculated,1.001816997726819
Ba4P3HF24,mp-1203328,6.0339,4.6475,-1.3864,-3.37015442734933,7.18,Penn_Model_Calculated,6.175636667940946
Ba4PdO6,mp-782050,1.273016150643846,3.6457044013924524,2.3726882507486065,-2.4218371899999998,20.17151893666667,MP_DFPT_API,1.491649727687469
Ba4PtO6,mp-8727,1.8103999999999996,4.6804,2.87,-2.467705925000003,19.36462406333334,MP_DFPT_API,2.0272627290528202
Ba4Re2NiO12,mp-1228183,1.8907000000000003,4.0106,2.1199,-2.6055031465789473,63.9415,Penn_Model_Calculated,2.1384251320379084
Ba4Sb2O,mp-9774,0.6354000000000002,3.4805,2.8451,-1.5963649078571431,150.0,Penn_Model_Calculated,0.8908169977268193
Ba4Sb2O9,mp-801028,3.5922999999999994,5.6347,2.0424,-2.6492869596666657,18.4356,Penn_Model_Calculated,3.8069318675160884
